,Location,Title,Price,Company,Summary
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
7,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Research what drives the trends in the data and develop ways to leverage that information.The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
2,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Research what drives the trends in the data and develop ways to leverage that information.The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Salary Range: Wide salary range competitive with market rates to accommodate mid level and senior level engineers.5 or more years in the gaming industry."
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Contextual knowledge of workforce development in general and…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Research what drives the trends in the data and develop ways to leverage that information.The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
